species_tax_id,Species,MinWidth,MaxWidth,MinLength,MaxLength,SizeUnit,Volume,VolumeUnit,Shape,Superkingdom,Phylum,Source,Note,Growth_rate
,Fibrocapsa japonica,,,,,,4.17E-15,m^3,,Phytoplankton,Ochrophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Fibrocapsa japonica,,,,,,4.17E-15,m^3,,Phytoplankton,Ochrophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Fibrocapsa japonica,,,,,,4.17E-15,m^3,,Phytoplankton,Ochrophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Fibrocapsa japonica,,,,,,4.17E-15,m^3,,Phytoplankton,Ochrophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Fibrocapsa japonica,,,,,,4.17E-15,m^3,,Phytoplankton,Ochrophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Fibrocapsa japonica,,,,,,4.17E-15,m^3,,Phytoplankton,Ochrophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Fibrocapsa japonica,,,,,,4.17E-15,m^3,,Phytoplankton,Ochrophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Fibrocapsa japonica,,,,,,4.17E-15,m^3,,Phytoplankton,Ochrophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Fibrocapsa japonica,,,,,,4.17E-15,m^3,,Phytoplankton,Ochrophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Fibrocapsa japonica,,,,,,4.17E-15,m^3,,Phytoplankton,Ochrophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Fibrocapsa japonica,,,,,,4.17E-15,m^3,,Phytoplankton,Ochrophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Fibrocapsa japonica,,,,,,4.17E-15,m^3,,Phytoplankton,Ochrophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Fragilaria bidens,,,,,,2.80E-16,m^3,,Phytoplankton,Bacillariophyta,"Edwards, K. F., Klausmeier, C. A. and Litchman, E. (2015), Nutrient utilization traits of phytoplankton. Ecology, 96: 2311. doi:10.1890/14-2252.1",,
,Fragilaria crotonensis,,,,,,2.33E-16,m^3,,Phytoplankton,Bacillariophyta,"Edwards, K. F., Klausmeier, C. A. and Litchman, E. (2015), Nutrient utilization traits of phytoplankton. Ecology, 96: 2311. doi:10.1890/14-2252.3",,
,Fragilariopsis cylindrus,,,,,,2.36E-17,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Fragilariopsis kerguelensis,,,,,,8.25E-16,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Gambierdiscus toxicus,,,,,,8.41E-14,m^3,,Phytoplankton,,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Gephyrocapsa oceanica,,,,,,4.80E-17,m^3,,Phytoplankton,Haptophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Golenkinia radiata,,,,,,1.02E-15,m^3,,Phytoplankton,Chlorophyta,"Olenina, I., Hajdu, S., Edler, L., Andersson, A., Wasmund, N., Busch, S., Göbel, J., Gromisz, S., Huseby, S., Huttunen, M., Jaanus, A., Kokkonen, P., Ledaine, I. and Niemkiewicz, E. 2006. Biovolumes and size-classes of phytoplankton in the Baltic Sea. HEL",,
,Gonyostomum semen,,,,,,9.54E-15,m^3,,Phytoplankton,Ochrophyta,"Olenina, I., Hajdu, S., Edler, L., Andersson, A., Wasmund, N., Busch, S., Göbel, J., Gromisz, S., Huseby, S., Huttunen, M., Jaanus, A., Kokkonen, P., Ledaine, I. and Niemkiewicz, E. 2006. Biovolumes and size-classes of phytoplankton in the Baltic Sea. HEL",,
,Gymnodinium breve,,,,,,6.03E-16,m^3,,Phytoplankton,,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Gymnodinium catenatum,,,,,,4.52E-14,m^3,,Phytoplankton,,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Gymnodinium catenatum,,,,,,4.52E-14,m^3,,Phytoplankton,,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Gymnodinium corollarium,,,,,,5.24E-15,m^3,,Phytoplankton,,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Gymnodinium sanguineum,,,,,,1.32E-13,m^3,,Phytoplankton,,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Haematococcus droebakensis,,,,,,9.14E-15,m^3,,Phytoplankton,Chlorophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Hymenomonas carterae,,,,,,7.35E-16,m^3,,Phytoplankton,Haptophyta,"Olenina, I., Hajdu, S., Edler, L., Andersson, A., Wasmund, N., Busch, S., Göbel, J., Gromisz, S., Huseby, S., Huttunen, M., Jaanus, A., Kokkonen, P., Ledaine, I. and Niemkiewicz, E. 2006. Biovolumes and size-classes of phytoplankton in the Baltic Sea. HEL",,
,Isochrysis galbana,,,,,,5.90E-17,m^3,,Phytoplankton,Haptophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Leonella granifera,,,,,,5.24E-16,m^3,,Phytoplankton,,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Mesotaenium kramstae,,,,,,4.45E-15,m^3,,Phytoplankton,Streptophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Micrasterias americana,,,,,,1.58E-12,m^3,,Phytoplankton,Streptophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Monoraphidium contortum,,,,,,1.33E-16,m^3,,Phytoplankton,Chlorophyta,"Olenina, I., Hajdu, S., Edler, L., Andersson, A., Wasmund, N., Busch, S., Göbel, J., Gromisz, S., Huseby, S., Huttunen, M., Jaanus, A., Kokkonen, P., Ledaine, I. and Niemkiewicz, E. 2006. Biovolumes and size-classes of phytoplankton in the Baltic Sea. HEL",,
,Monoraphidium contortum,,,,,,1.33E-16,m^3,,Phytoplankton,Chlorophyta,"Olenina, I., Hajdu, S., Edler, L., Andersson, A., Wasmund, N., Busch, S., Göbel, J., Gromisz, S., Huseby, S., Huttunen, M., Jaanus, A., Kokkonen, P., Ledaine, I. and Niemkiewicz, E. 2006. Biovolumes and size-classes of phytoplankton in the Baltic Sea. HEL",,
,Monoraphidium griffithii,,,,,,1.27E-16,m^3,,Phytoplankton,Chlorophyta,"Olenina, I., Hajdu, S., Edler, L., Andersson, A., Wasmund, N., Busch, S., Göbel, J., Gromisz, S., Huseby, S., Huttunen, M., Jaanus, A., Kokkonen, P., Ledaine, I. and Niemkiewicz, E. 2006. Biovolumes and size-classes of phytoplankton in the Baltic Sea. HEL",,
,Monoraphidium griffithii,,,,,,1.27E-16,m^3,,Phytoplankton,Chlorophyta,"Edwards, K. F., Klausmeier, C. A. and Litchman, E. (2015), Nutrient utilization traits of phytoplankton. Ecology, 96: 2311. doi:10.1890/14-2252.2",,
,Nannochloropsis oceanica,,,,,,1.50E-17,m^3,,Phytoplankton,Ochrophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Navicula arenaria,,,,,,4.16E-15,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Nitzschia dissipata,,,,,,2.43E-16,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Nitzschia granii,,,,,,4.25E-16,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Nitzschia seriata,,,,,,6.17E-16,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Nitzschia seriata,,,,,,6.17E-16,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Nitzschia seriata,,,,,,6.17E-16,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Nitzschia seriata,,,,,,6.17E-16,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Nitzschia seriata,,,,,,6.17E-16,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Nitzschia seriata,,,,,,6.17E-16,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Nitzschia seriata,,,,,,6.17E-16,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Nitzschia sigma,,,,,,3.30E-15,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Odontella aurita,,,,,,1.25E-14,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Odontella aurita,,,,,,1.25E-14,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Odontella aurita,,,,,,1.25E-14,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Odontella aurita,,,,,,1.25E-14,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Odontella aurita,,,,,,1.25E-14,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Odontella mobilensis,,,,,,2.77E-14,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Odontella sinensis,,,,,,3.28E-13,M^3,,Phytoplankton,Bacillariophyta,http://www.esapubs.org/archive/ecol/E094/149/metadata.php,,
,Olisthodiscus luteus,,,,,,1.15E-15,m^3,,Phytoplankton,Ochrophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Ostreopsis heptagona,,,,,,2.00E-13,m^3,,Phytoplankton,,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Ostreopsis siamensis,,,,,,6.47E-14,m^3,,Phytoplankton,,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Phaeodactylum tricornutum,,,,,,7.11E-17,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Phaeodactylum tricornutum,,,,,,7.11E-17,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Phaeodactylum tricornutum,,,,,,7.11E-17,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Phaeodactylum tricornutum,,,,,,7.11E-17,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Phaeodactylum tricornutum,,,,,,7.11E-17,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Phaeodactylum tricornutum,,,,,,7.11E-17,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Phaeodactylum tricornutum,,,,,,7.11E-17,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Phaeodactylum tricornutum,,,,,,7.11E-17,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Phaeodactylum tricornutum,,,,,,7.11E-17,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Phaeodactylum tricornutum,,,,,,7.11E-17,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Phaeodactylum tricornutum,,,,,,7.11E-17,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Pontosphaera huxleyi,,,,,,3.56E-17,m^3,,Phytoplankton,Haptophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Proboscia inermis,,,,,,1.26E-14,m^3,,Phytoplankton,Bacillariophyta,http://www.esapubs.org/archive/ecol/E094/149/metadata.php,,
,Prorocentrum concavum,,,,,,6.87E-14,m^3,,Phytoplankton,Myzozoa,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Prorocentrum gracile,,,,,,2.36E-15,m^3,,Phytoplankton,,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Prorocentrum lima,,,,,,2.36E-14,m^3,,Phytoplankton,,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Prorocentrum mexicanum,,,,,,7.14E-15,m^3,,Phytoplankton,,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Prorocentrum micans,,,,,,1.63E-14,m^3,,Phytoplankton,,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Prorocentrum minimum,,,,,,2.07E-15,m^3,,Phytoplankton,,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Prymnesium polylepis,,,,,,1.80E-16,m^3,,Phytoplankton,Haptophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Pseudo-nitzschia pseudodelicatissima,,,,,,2.98E-16,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Pseudo-nitzschia seriata,,,,,,1.11E-15,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Pseudo-nitzschia turgiduloides,,,,,,2.82E-16,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Pyrodinium bahamense,,,,,,2.17E-14,m^3,,Phytoplankton,,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Rhizosolenia setigera,,,,,,7.55E-16,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Scenedesmus acuminatus,,,,,,1.75E-15,m^3,,Phytoplankton,Chlorophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Scenedesmus acutus,,,,,,1.72E-16,m^3,,Phytoplankton,Chlorophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Scenedesmus quadricauda,,,,,,2.76E-16,m^3,,Phytoplankton,Chlorophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Scrippsiella trochoidea,,,,,,8.47E-15,m^3,,Phytoplankton,,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Skeletonema costatum,,,,,,3.17E-16,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Skeletonema costatum,,,,,,3.17E-16,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Skeletonema japonicum,,,,,,3.27E-16,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Skeletonema menzellii,,,,,,5.65E-17,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Skeletonema tropicum,,,,,,2.50E-15,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Staurastrum anatinum,,,,,,1.13E-14,m^3,,Phytoplankton,Streptophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Staurastrum avicula,,,,,,1.68E-14,m^3,,Phytoplankton,Streptophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Staurastrum chaetoceras,,,,,,4.60E-15,m^3,,Phytoplankton,Streptophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Staurastrum cingulum,,,,,,6.40E-15,m^3,,Phytoplankton,Streptophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Staurastrum pingue,,,,,,5.10E-15,m^3,,Phytoplankton,Streptophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Staurastrum planctonicum,,,,,,7.80E-15,m^3,,Phytoplankton,Streptophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Staurodesmus cuspidatus,,,,,,5.10E-15,m^3,,Phytoplankton,Streptophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Stellarima microtrias,,,,,,5.39E-14,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Thalassionema nitzschioides,,,,,,4.24E-16,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Thalassiosira eccentrica,,,,,,2.98E-13,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Thalassiosira eccentrica,,,,,,2.98E-13,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Thalassiosira eccentrica,,,,,,2.98E-13,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Thalassiosira eccentrica,,,,,,2.98E-13,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Thalassiosira eccentrica,,,,,,2.98E-13,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Thalassiosira eccentrica,,,,,,2.98E-13,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Thalassiosira nordenskioeldii,,,,,,6.95E-15,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Thalassiosira nordenskioeldii,,,,,,6.95E-15,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Thalassiosira nordenskioeldii,,,,,,6.95E-15,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Thalassiosira nordenskioeldii,,,,,,6.95E-15,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Thalassiosira nordenskioeldii,,,,,,6.95E-15,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Thalassiosira nordenskioeldii,,,,,,6.95E-15,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Thalassiosira nordenskioeldii,,,,,,6.95E-15,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Thalassiosira nordenskioeldii,,,,,,6.95E-15,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Thalassiosira nordenskioeldii,,,,,,6.95E-15,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Thalassiosira pseudonana,,,,,,8.42E-17,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Thalassiosira pseudonana,,,,,,8.42E-17,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Thalassiosira rotula,,,,,,3.78E-14,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Thalassiosira rotula,,,,,,3.78E-14,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Thalassiosira rotula,,,,,,3.78E-14,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Thalassiosira rotula,,,,,,3.78E-14,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Thalassiosira rotula,,,,,,3.78E-14,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Thalassiosira rotula,,,,,,3.78E-14,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Thalassiosira rotula,,,,,,3.78E-14,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Thalassiosira rotula,,,,,,3.78E-14,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Thalassiosira weissflogii,,,,,,6.54E-16,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Thalassiosira weissflogii,,,,,,6.54E-16,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Thalassiosira weissflogii,,,,,,6.54E-16,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Thalassiosira weissflogii,,,,,,6.54E-16,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Thalassiosira weissflogii,,,,,,6.54E-16,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Thalassiosira weissflogii,,,,,,6.54E-16,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Thalassiosira weissflogii,,,,,,6.54E-16,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
