ConPhylum,TempPref,GenusSpecies,ConGenus,ConFamily,ConOrder,ConClass,Superkingdom,GrowthRate,RateUnit,Optimum.Temp,TempUnit,AverageVolume,VolumeUnit,Sources,Notes,Author,Temp,Unit,arrhenius_tmp,x,y,z,r.sqr,lntercept,a,RE,E,TCorrected_GrowthRate
Aquificae,Thermophile,Sulfurihydrogenibium rodmanii,Sulfurihydrogenibium,Hydrogenothermaceae,Aquificales,Aquificae,Bacteria,3.69E-06,s^-1,75,Celsius,3.60E-19,m^3,"bacdive-microa, corkrey, engqvist, fierer, gold","1, 178, 555, 4091, 12331",Madin,348.15,K,33.32163744,-12.5098841,-42.46818292,33.32163744,0.113155852,7.466141307,1.171984262,0.915024832,-0.915024832,2.12E-19
Aquificae,Thermophile,Sulfurihydrogenibium azorense,Sulfurihydrogenibium,Hydrogenothermaceae,Aquificales,Aquificae,Bacteria,2.76E-06,s^-1,68,Celsius,2.07E-19,m^3,"corkrey, engqvist, fierer, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb","168, 555, 4089, 4727, 12331, 13869, 14915, 18701, 18707, 18718, 18723",Madin,341.15,K,34.00535856,-12.80027988,-43.02156816,34.00535856,0.113155852,7.466141307,1.171984262,0.915024832,-0.915024832,8.46E-20
Aquificae,Thermophile,Sulfurihydrogenibium subterraneum,Sulfurihydrogenibium,Hydrogenothermaceae,Aquificales,Aquificae,Bacteria,7.61E-06,s^-1,65,Celsius,2.35E-19,m^3,"corkrey, engqvist, gold","175, 555, 12331",Madin,338.15,K,34.30704739,-11.78604739,-42.89470144,34.30704739,0.113155852,7.466141307,1.171984262,0.915024832,-0.915024832,1.77E-19
Bacillariophyta,Thermophile,Rhizosolenia setigera,Rhizosolenia,Rhizosoleniaceae,Rhizosoleniales,Bacillariophyceae,Phytoplankton,1.56E-05,s^-1,27,Celsius,7.55E-16,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,300.15,K,38.65043503,-11.06823964,-34.81981392,38.65043503,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,15.26671793
Bacillariophyta,Thermophile,Nitzschia granii,Nitzschia,Bacillariaceae,Bacillariales,Bacillariophyceae,Phytoplankton,1.10E-05,s^-1,14,Celsius,4.25E-16,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,287.15,K,40.40023707,-11.41761529,-35.3944425,40.40023707,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,20.10130231
Bacillariophyta,Thermophile,Thalassionema nitzschioides,Thalassionema,Thalassionemataceae,Thalassionematales,Bacillariophyceae,Phytoplankton,2.05E-05,s^-1,24,Celsius,4.24E-16,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,297.15,K,39.04064639,-10.79508567,-35.39679822,39.04064639,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,23.05980988
Bacillariophyta,Thermophile,Chaetoceros calcitrans,Chaetoceros,Chaetocerotaceae,Chaetocerotales,Bacillariophyceae,Phytoplankton,3.90E-05,s^-1,25,Celsius,6.43E-17,m^3,"Sofía Sal, Ángel López-Urrutia, Xabier Irigoien, Derek S. Harbour, and Roger P. Harris 2013. Marine microplankton diversity database. Ecology 94:1658. http://dx.doi.org/10.1890/13-0236.5",Saujanya’s data �?Cell Volume 2,Hira,298.15,K,38.90970342,-10.15194891,-37.28297204,38.90970342,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,41.86691621
Bacillariophyta,Thermophile,Navicula arenaria,Navicula,Naviculaceae,Naviculales,Bacillariophyceae,Phytoplankton,1.16E-05,s^-1,16,Celsius,4.16E-15,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,289.15,K,40.12079569,-11.36450546,-33.11326132,40.12079569,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,19.18569364
Bacillariophyta,Thermophile,Ditylum brightwellii,Ditylum,Lithodesmiaceae,Lithodesmiales,Coscinodiscophyceae,Phytoplankton,1.30E-05,s^-1,12,Celsius,8.25E-14,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,285.15,K,40.68359837,-11.2505612,-30.1259781,40.68359837,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,26.28417948
Bacillariophyta,Thermophile,Nitzschia dissipata,Nitzschia,Bacillariaceae,Bacillariales,Bacillariophyceae,Phytoplankton,2.03E-05,s^-1,25,Celsius,2.43E-16,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,298.15,K,38.90970342,-10.80488967,-35.95347023,38.90970342,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,21.79226664
Bacillariophyta,Thermophile,Dactyliosolen fragilissimus,Dactyliosolen,Rhizosoleniaceae,Rhizosoleniales,Coscinodiscophyceae,Phytoplankton,9.84E-06,s^-1,18,Celsius,6.66E-14,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,291.15,K,39.84519345,-11.52905485,-30.34007182,39.84519345,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,14.75019181
Bacillariophyta,Thermophile,Amphiprora paludosa,Amphiprora,Amphipleuraceae,Naviculales,Bacillariophyceae,Phytoplankton,2.15E-05,s^-1,25,Celsius,1.93E-15,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,298.15,K,38.90970342,-10.74745762,-33.88125639,38.90970342,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,23.08047945
Bacillariophyta,Thermophile,Aulacoseira subarctica,Aulacoseira,Melosiraceae,Melosirales,Bacillariophyceae,Phytoplankton,1.72E-06,s^-1,16,Celsius,1.60E-15,m^3,https://www.tandfonline.com/doi/abs/10.1080/0967026031000094102,cell length:2.5-18.0; cell width:3.0-15.0 (micrometers),Hira,289.15,K,40.12079569,-13.27318627,-34.06877277,40.12079569,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,2.844775264
Bacillariophyta,Thermophile,Chaetoceros affinis,Chaetoceros,Chaetocerotaceae,Chaetocerotales,Bacillariophyceae,Phytoplankton,1.74E-05,s^-1,25,Celsius,1.96E-15,m^3,"Edwards, K. F., Klausmeier, C. A. and Litchman, E. (2015), Nutrient utilization traits of phytoplankton. Ecology, 96: 2311. doi:10.1890/14-2252.1",Saujanya’s data,Hira,298.15,K,38.90970342,-10.95904035,-33.86583192,38.90970342,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,18.6790857
Bacillariophyta,Thermophile,Odontella aurita,Odontella,Biddulphiaceae,Biddulphiales,Mediophyceae,Phytoplankton,1.11E-05,s^-1,12,Celsius,1.25E-14,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,285.15,K,40.68359837,-11.40856545,-32.01304775,40.68359837,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,22.44264555
Bacillariophyta,Thermophile,Skeletonema tropicum,Skeletonema,Skeletonemaceae,Thalassiosirales,Bacillariophyceae,Phytoplankton,2.41E-05,s^-1,25,Celsius,2.50E-15,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,298.15,K,38.90970342,-10.63329872,-33.62248566,38.90970342,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,25.8716072
Bacillariophyta,Thermophile,Chaetoceros gracilis,Chaetoceros,Chaetocerotaceae,Chaetocerotales,Bacillariophyceae,Phytoplankton,2.66E-05,s^-1,30,Celsius,2.83E-16,m^3,"Leblanc, Karine; Arístegui Ruiz, Javier; Armand, L; Assmy, P; Beker, B; Bode, Antonio; Breton, E; Cornet, V; Gibson, J; Gosselin, M-P; Kopczynska, EE; Marshall, Harold G; Peloquin, Jill M; Piontkovski, S; Poulton, Alex J; Quéguiner, Bernard; Schiebel, Ralf; Shipe, R; Stefels, Jacqueline; van Leeuwe, Maria A; Varela, M; Widdicombe, Claire E; Yallop, M (2012): A global diatom database - abundance, biovolume and biomass in the world ocean. Earth System Science Data, 4, 149-165, doi:10.5194/essd-4-149-2012. CC-BY",Saujanya’s data,Hira,303.15,K,38.26794681,-10.53459934,-35.80108478,38.26794681,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,22.71009694
Bacillariophyta,Thermophile,Chaetoceros simplex,Chaetoceros,Chaetocerotaceae,Chaetocerotales,Mediophyceae,Phytoplankton,2.79E-05,s^-1,25,Celsius,1.68E-16,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,298.15,K,38.90970342,-10.48688387,-36.32256769,38.90970342,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,29.95094775
Bacillariophyta,Thermophile,Phaeodactylum tricornutum,Phaeodactylum,Phaeodactylaceae,Naviculales,Bacillariophyceae,Phytoplankton,1.90E-05,s^-1,25,Celsius,7.11E-17,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,298.15,K,38.90970342,-10.87107158,-37.18244434,38.90970342,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,20.39670277
Bacillariophyta,Thermophile,Thalassiosira eccentrica,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Mediophyceae,Phytoplankton,1.16E-05,s^-1,16,Celsius,2.98E-13,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,289.15,K,40.12079569,-11.36450546,-28.84168291,40.12079569,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,19.18569364
Bacillariophyta,Thermophile,Cylindrotheca closterium,Cylindrotheca,Bacillariaceae,Bacillariales,Bacillariophyceae,Phytoplankton,3.00E-06,s^-1,23,Celsius,1.36E-16,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,296.15,K,39.17247366,-12.71689827,-36.53387679,39.17247366,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,3.537167886
Bacillariophyta,Thermophile,Odontella sinensis,Odontella,Triceratiaceae,Triceratiales,Bacillariophyceae,Phytoplankton,9.30E-06,s^-1,30,Celsius,3.28E-13,M^3,http://www.esapubs.org/archive/ecol/E094/149/metadata.php,NA,Hira,303.15,K,38.26794681,-11.58549616,-28.74576279,38.26794681,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,7.9399963
Bacillariophyta,Thermophile,Odontella mobilensis,Odontella,Triceratiaceae,Triceratiales,Bacillariophyceae,Phytoplankton,1.56E-05,s^-1,27,Celsius,2.77E-14,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,300.15,K,38.65043503,-11.06823964,-31.21734398,38.65043503,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,15.26671793
Bacillariophyta,Thermophile,Coscinodiscus concinnus,Coscinodiscus,Coscinodiscaceae,Coscinodiscales,Coscinodiscophyceae,Phytoplankton,6.83E-06,s^-1,12,Celsius,7.29E-12,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,285.15,K,40.68359837,-11.89418588,-25.64451757,40.68359837,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,13.80930352
Bacillariophyta,Thermophile,Detonula confervacea,Detonula,Skeletonemataceae,Thalassiosirales,Coscinodiscophyceae,Phytoplankton,1.20E-05,s^-1,12,Celsius,2.99E-15,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,285.15,K,40.68359837,-11.33060391,-33.44350301,40.68359837,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,24.26231952
Bacillariophyta,Thermophile,Chaetoceros lorenzianus,Chaetoceros,Chaetocerotaceae,Chaetocerotales,Bacillariophyceae,Phytoplankton,2.57E-05,s^-1,30,Celsius,8.00E-15,m^3,"Edwards, K. F., Klausmeier, C. A. and Litchman, E. (2015), Nutrient utilization traits of phytoplankton. Ecology, 96: 2311. doi:10.1890/14-2252.1",Saujanya’s data,Hira,303.15,K,38.26794681,-10.56901957,-32.45933485,38.26794681,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,21.9417102
Bacillariophyta,Thermophile,Asterionellopsis glacialis,Asterionellopsis,Fragilariaceae,Fragilariales,Bacillariophyceae,Phytoplankton,2.30E-05,s^-1,25,Celsius,4.44E-15,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,298.15,K,38.90970342,-10.68001634,-33.04812202,38.90970342,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,24.69074546
Bacillariophyta,Thermophile,Eucampia zodiacus,Eucampia,Hemiaulaceae,Hemiaulales,Coscinodiscophyceae,Phytoplankton,3.56E-05,s^-1,20,Celsius,2.00E-14,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,293.15,K,39.57335178,-10.24316492,-31.54304412,39.57335178,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,48.43044827
Bacillariophyta,Thermophile,Skeletonema menzellii,Skeletonema,Skeletonemataceae,Thalassiosirales,Coscinodiscophyceae,Phytoplankton,2.99E-05,s^-1,35,Celsius,5.65E-17,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,308.15,K,37.6470163,-10.41765208,-37.41229104,37.6470163,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,20.45349206
Bacillariophyta,Thermophile,Thalassiosira pseudonana,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Mediophyceae,Phytoplankton,3.73E-05,s^-1,24,Celsius,8.42E-17,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,297.15,K,39.04064639,-10.19651723,-37.01333675,39.04064639,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,41.9576053
Bacillariophyta,Thermophile,Chaetoceros didymus,Chaetoceros,Chaetocerotaceae,Chaetocerotales,Bacillariophyceae,Phytoplankton,1.67E-05,s^-1,21,Celsius,4.39E-16,m^3,"Leblanc, Karine; Arístegui Ruiz, Javier; Armand, L; Assmy, P; Beker, B; Bode, Antonio; Breton, E; Cornet, V; Gibson, J; Gosselin, M-P; Kopczynska, EE; Marshall, Harold G; Peloquin, Jill M; Piontkovski, S; Poulton, Alex J; Quéguiner, Bernard; Schiebel, Ralf; Shipe, R; Stefels, Jacqueline; van Leeuwe, Maria A; Varela, M; Widdicombe, Claire E; Yallop, M (2012): A global diatom database - abundance, biovolume and biomass in the world ocean. Earth System Science Data, 4, 149-165, doi:10.5194/essd-4-149-2012. CC-BY",Saujanya’s data �?Cell Volume mean,Hira,294.15,K,39.43881718,-11.00010184,-35.36203226,39.43881718,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,21.65373327
Bacillariophyta,Thermophile,Cyclotella meneghiniana,Cyclotella,Stephanodiscaceae,Thalassiosirales,Mediophyceae,Phytoplankton,1.40E-05,s^-1,25,Celsius,1.82E-15,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,298.15,K,38.90970342,-11.17645323,-33.93993989,38.90970342,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,15.02914941
Bacillariophyta,Thermophile,Skeletonema japonicum,Skeletonema,Skeletonemataceae,Thalassiosirales,Coscinodiscophyceae,Phytoplankton,1.89E-05,s^-1,25,Celsius,3.27E-16,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,298.15,K,38.90970342,-10.87634864,-35.6565715,38.90970342,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,20.2893517
Bacillariophyta,Thermophile,Coscinodiscus excentricus,Coscinodiscus,Coscinodiscaceae,Coscinodiscales,Bacillariophyceae,Phytoplankton,9.63E-06,s^-1,17,Celsius,4.91E-14,m^3,"Leblanc, Karine; Arístegui Ruiz, Javier; Armand, L; Assmy, P; Beker, B; Bode, Antonio; Breton, E; Cornet, V; Gibson, J; Gosselin, M-P; Kopczynska, EE; Marshall, Harold G; Peloquin, Jill M; Piontkovski, S; Poulton, Alex J; Quéguiner, Bernard; Schiebel, Ralf; Shipe, R; Stefels, Jacqueline; van Leeuwe, Maria A; Varela, M; Widdicombe, Claire E; Yallop, M (2012): A global diatom database - abundance, biovolume and biomass in the world ocean. Earth System Science Data, 4, 149-165, doi:10.5194/essd-4-149-2012. CC-BY",NA,Hira,290.15,K,39.98251964,-11.55062733,-30.64491736,39.98251964,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,15.16050675
Bacillariophyta,Thermophile,Pseudo-nitzschia seriata,Pseudo-nitzschia,Bacillariaceae,Bacillariales,Bacillariophyceae,Phytoplankton,5.67E-06,s^-1,6,Celsius,1.11E-15,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,279.15,K,41.55804433,-12.08032144,-34.43441638,41.55804433,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,15.66277872
Bacillariophyta,Thermophile,Asterionella formosa,Asterionella,Fragilariaceae,Fragilariales,Bacillariophyceae,Phytoplankton,1.28E-05,s^-1,17,Celsius,2.53E-15,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,290.15,K,39.98251964,-11.26606539,-33.61055709,39.98251964,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,20.15103701
Bacillariophyta,Thermophile,Thalassiosira nordenskioeldii,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Mediophyceae,Phytoplankton,1.44E-05,s^-1,10,Celsius,6.95E-15,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,283.15,K,40.97096265,-11.14828235,-32.60003474,40.97096265,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,32.25919813
Bacillariophyta,Thermophile,Pseudo-nitzschia pseudodelicatissima,Pseudo-nitzschia,Bacillariaceae,Bacillariales,Bacillariophyceae,Phytoplankton,2.73E-05,s^-1,25,Celsius,2.98E-16,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,298.15,K,38.90970342,-10.50862386,-35.74943819,38.90970342,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,29.30684135
Bacillariophyta,Thermophile,Fragilariopsis cylindrus,Fragilariopsis,Bacillariaceae,Bacillariales,Bacillariophyceae,Phytoplankton,6.83E-06,s^-1,5,Celsius,2.36E-17,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,278.15,K,41.70745308,-11.89418588,-38.28528496,41.70745308,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,19.90050305
Bacillariophyta,Thermophile,Nitzschia sigma,Nitzschia,Bacillariaceae,Bacillariales,Bacillariophyceae,Phytoplankton,4.98E-06,s^-1,25,Celsius,3.30E-15,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,298.15,K,38.90970342,-12.21008067,-33.34485393,38.90970342,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,5.346083147
Bacillariophyta,Thermophile,Thalassiosira weissflogii,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Mediophyceae,Phytoplankton,2.74E-05,s^-1,29,Celsius,6.54E-16,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,302.15,K,38.39459895,-10.50496754,-34.96342432,38.39459895,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,24.47475505
Bacillariophyta,Thermophile,Proboscia inermis,Proboscia,Rhizosoleniaceae,Rhizosoleniales,Bacillariophyceae,Phytoplankton,5.09E-06,s^-1,6,Celsius,1.26E-14,m^3,http://www.esapubs.org/archive/ecol/E094/149/metadata.php,NA,Hira,279.15,K,41.55804433,-12.18823273,-32.00507958,41.55804433,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,14.06058972
Bacillariophyta,Thermophile,Thalassiosira rotula,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Mediophyceae,Phytoplankton,2.47E-05,s^-1,16,Celsius,3.78E-14,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,289.15,K,40.12079569,-10.60870731,-30.90646729,40.12079569,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,40.85229595
Bacillariophyta,Thermophile,Skeletonema costatum,Skeletonema,Skeletonemaceae,Thalassiosirales,Bacillariophyceae,Phytoplankton,1.90E-05,s^-1,27.5,Celsius,3.17E-16,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,300.65,K,38.58615691,-10.87107158,-35.6876299,38.58615691,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,18.17238385
Bacillariophyta,Thermophile,Fragilaria bidens,Fragilaria,Fragilariaceae,Fragilariales,Bacillariophyceae,Phytoplankton,1.28E-05,s^-1,20,Celsius,2.80E-16,m^3,"Edwards, K. F., Klausmeier, C. A. and Litchman, E. (2015), Nutrient utilization traits of phytoplankton. Ecology, 96: 2311. doi:10.1890/14-2252.1",NA,Hira,293.15,K,39.57335178,-11.26606539,-35.81174207,39.57335178,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,17.41319488
Bacillariophyta,Thermophile,Nitzschia seriata,Nitzschia,Bacillariaceae,Bacillariales,Bacillariophyceae,Phytoplankton,6.60E-06,s^-1,10,Celsius,6.17E-16,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,283.15,K,40.97096265,-11.92844091,-35.02166265,40.97096265,0.314196125,2.158984015,-0.022930459,-0.356888992,0.356888992,14.78546581
Bacteroidetes,Thermophile,Rhodothermus marinus,Rhodothermus,Rhodothermaceae,Bacteroidetes Order II. Incertae sedis,NA,Bacteria,2.01E-06,s^-1,68,Celsius,1.77E-18,m^3,"corkrey, engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb","222, 555, 5352, 7535, 12331, 13655, 15054, 15517, 18701, 18707, 18718, 18723",Madin,341.15,K,34.00535856,-13.11737584,-40.87555213,34.00535856,0,-13.11737584,NA,NA,NA,NA
Chloroflexi,Thermophile,Litorilinea aerophila,Litorilinea,Caldilineaceae,Caldilineales,Caldilineae,Bacteria,3.40E-06,s^-1,55,Celsius,1.96E-17,m^3,"corkrey, engqvist, fierer, gold","219, 555, 2350, 12331",Madin,328.15,K,35.35251584,-12.59173513,-38.47100211,35.35251584,1,160.306098,4.494237833,NA,NA,NA
Chloroflexi,Thermophile,Anaerolinea thermolimosa,Anaerolinea,Anaerolineaceae,Anaerolineales,Anaerolineae,Bacteria,5.01E-07,s^-1,50,Celsius,1.28E-17,m^3,"corkrey, engqvist, fierer, patric","216, 555, 817, 18707",Madin,323.15,K,35.89951439,-14.50665974,-38.8970865,35.89951439,1,160.306098,4.494237833,NA,NA,NA
Chlorophyta,Thermophile,Monoraphidium griffithii,Monoraphidium,Selenastraceae,Sphaeropleales,Chlorophyceae,Phytoplankton,8.80E-06,s^-1,32.5,Celsius,1.27E-16,m^3,"Olenina, I., Hajdu, S., Edler, L., Andersson, A., Wasmund, N., Busch, S., Göbel, J., Gromisz, S., Huseby, S., Huttunen, M., Jaanus, A., Kokkonen, P., Ledaine, I. and Niemkiewicz, E. 2006. Biovolumes and size-classes of phytoplankton in the Baltic Sea. HEL",NA,Hira,305.65,K,37.95494217,-11.64075884,-36.60234459,37.95494217,0.16409094,-7.452675325,-0.086117454,-0.183509216,0.183509216,0.009319212
